"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"Type Accident - Libellé (old)";"CNIT";"Catégorie véhicule";"Age véhicule"
"117 073";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 074";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"8"
"117 074";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"117 075";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"N/A"
"117 075";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"N/A"
"117 076";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"10"
"117 077";"A";"2021";"Métropole";"Accident grave non mortel";"M10FRDVP2675804";"VT";"3"
"117 078";"A";"2021";"Métropole";"Accident grave non mortel";"MFD11H1JN452";"VT";"12"
"117 078";"Z";"2021";"Métropole";"Accident grave non mortel";"MCT5501SP895";"VT";"12"
"117 079";"A";"2021";"Métropole";"Accident Léger";"MFT5411VE859";"VT";"10"
"117 079";"B";"2021";"Métropole";"Accident Léger";"M10DACVP001P843";"VT";"0"
"117 080";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"16"
"117 081";"A";"2021";"Métropole";"Accident Léger";"MRE5112EN577";"VT";"15"
"117 081";"B";"2021";"Métropole";"Accident Léger";"MPE5002KB793";"VT";"18"
"117 082";"A";"2021";"Métropole";"Accident Léger";"L3EYAMML0005995";"Moto légère";"0"
"117 083";"A";"2021";"Métropole";"Accident Léger";"M10VWGVPT40E578";"VT";"1"
"117 083";"B";"2021";"Métropole";"Accident Léger";"M10RENVP4787852";"VT";"4"
"117 084";"A";"2021";"Métropole";"Accident grave non mortel";"LGG91C10G651";"Cyclo";"6"
"117 084";"B";"2021";"Métropole";"Accident grave non mortel";"MSE1011FR821";"VT";"19"
"117 085";"A";"2021";"Métropole";"Accident Léger";"L3EKWAM2000T036";"Moto lourde";"9"
"117 085";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"28"
"117 086";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"0"
"117 086";"B";"2021";"Métropole";"Accident grave non mortel";"L3ESKTML000E012";"Moto légère";"10"
"117 087";"A";"2021";"Métropole";"Accident grave non mortel";"LBM1AN40Z135";"Moto lourde";"13"
"117 088";"A";"2021";"Métropole";"Accident grave non mortel";"M10AUDVP010A159";"VT";"6"
"117 089";"A";"2021";"Métropole";"Accident Léger";"WF05XXWPD55C692";"VT";"15"
"117 089";"B";"2021";"Métropole";"Accident Léger";"M10RENVP4727761";"VT";"5"
"117 090";"A";"2021";"Métropole";"Accident grave non mortel";"MRE1121FD798";"VT";"13"
"117 091";"A";"2021";"Métropole";"Accident grave non mortel";"MRE5224E1928";"VT";"12"
"117 092";"A";"2021";"Métropole";"Accident Léger";"M10RENVP551G170";"VT";"3"
"117 094";"A";"2021";"DOM";"Accident mortel";"MPE5214TY757";"VT";"12"
"117 096";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"25"
"117 097";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"20"
"117 097";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"2"
"117 100";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"8"
"117 101";"A";"2021";"DOM";"Accident Léger";"M10PGTVP0061198";"VT";"6"
"117 101";"B";"2021";"DOM";"Accident Léger";"L3EYAMM20000851";"Moto lourde";"0"
"117 102";"A";"2021";"DOM";"Accident mortel";"MPE5011TA626";"VT";"12"
"117 102";"B";"2021";"DOM";"Accident mortel";"LYM16L404391";"Moto lourde";"10"
"117 103";"A";"2021";"Métropole";"Accident Léger";"M10DAUVS562Y925";"VT";"0"
"117 103";"B";"2021";"Métropole";"Accident Léger";"N10RENCT558M615";"VU";"3"
"117 104";"A";"2021";"Métropole";"Accident Léger";"L3ESYMML000C039";"Moto légère";"9"
"117 104";"B";"2021";"Métropole";"Accident Léger";"M10VWGVPG19J614";"VT";"6"
"117 105";"A";"2021";"Métropole";"Accident Léger";"LCU260000732001";"Cyclo";"0"
"117 105";"B";"2021";"Métropole";"Accident Léger";"MJT6764UB453";"VT";"15"
"117 106";"A";"2021";"Métropole";"Accident Léger";"M10RENVP000U009";"VT";"14"
"117 106";"B";"2021";"Métropole";"Accident Léger";"M10RENVP522S430";"VT";"3"
"117 107";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"2"
"117 108";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"10"
"117 109";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"8"
"117 109";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"10"
"117 110";"A";"2021";"Métropole";"Accident Léger";"M10DACVP000U814";"VT";"6"
"117 110";"B";"2021";"Métropole";"Accident Léger";"M10CHEVP000T126";"VT";"10"
"117 111";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"10"
"117 111";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"13"
"117 112";"A";"2021";"Métropole";"Accident Léger";"MFT5011HV046";"VT";"18"
"117 112";"B";"2021";"Métropole";"Accident Léger";"MRE1302EB777";"VT";"20"
"117 113";"A";"2021";"Métropole";"Accident Léger";"M10VWGVP459H625";"VT";"6"
"117 114";"A";"2021";"DOM";"Accident grave non mortel";"LMP21C10N026";"Cyclo";"0"
"117 114";"B";"2021";"DOM";"Accident grave non mortel";"MBM6632K9526";"VT";"16"
"117 115";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"117 115";"B";"2021";"Métropole";"Accident grave non mortel";"M10DACVP000Y660";"VT";"7"
"117 115";"C";"2021";"Métropole";"Accident grave non mortel";"MRE5222EF558";"VT";"13"
"117 116";"B";"2021";"Métropole";"Accident Léger";"L5EPGGTM0008347";"Moto lourde";"6"
"117 117";"A";"2021";"Métropole";"Accident Léger";"L3EYAMM20009084";"Moto lourde";"9"
"117 118";"A";"2021";"Métropole";"Accident Léger";"N/A";"PL";"N/A"
"117 118";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"25"
"117 119";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"12"
"117 120";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"20"
"117 120";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"14"
"117 121";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"N/A"
"117 122";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"33"
"117 123";"A";"2021";"Métropole";"Accident Léger";"MSK5122EF233";"VT";"15"
"117 124";"A";"2021";"Métropole";"Accident grave non mortel";"M10SKDVP001W085";"VT";"11"
"117 125";"A";"2021";"Métropole";"Accident grave non mortel";"MRE5415AK542";"VT";"N/A"
"117 125";"B";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP069R038";"VT";"3"
"117 126";"A";"2021";"Métropole";"Accident grave non mortel";"JT121LK11000677";"VU";"21"
"117 126";"B";"2021";"Métropole";"Accident grave non mortel";"LJH19L40E081";"Moto lourde";"18"
"117 127";"A";"2021";"Métropole";"Accident Léger";"MPE5002KB793";"VT";"17"
"117 128";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"11"
"117 129";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP001P196";"VT";"11"
"117 129";"B";"2021";"Métropole";"Accident grave non mortel";" 	M10FRDVP221A3";"VT";"4"
"117 130";"E";"2021";"Métropole";"Accident mortel";"N/A";"Autres";"N/A"
"117 131";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"3"
"117 131";"B";"2021";"Métropole";"Accident Léger";"M10RENVP003A579";"VT";"10"
"117 132";"A";"2021";"Métropole";"Accident mortel";"M10RENVP0015188";"VT";"12"
"117 132";"B";"2021";"Métropole";"Accident mortel";"MRE5332A9412";"VT";"12"
"117 132";"C";"2021";"Métropole";"Accident mortel";"M10RENVP5222501";"VT";"3"
"117 133";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"9"
"117 134";"A";"2021";"Métropole";"Accident Léger";"LPE21C109247";"Cyclo";"12"
"117 134";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP0090266";"VT";"7"
"117 135";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"5"
"117 135";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"2"
"117 136";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"13"
"117 136";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"1"
"117 137";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0003181";"VT";"10"
"117 137";"B";"2021";"Métropole";"Accident Léger";"L6EAXA4M000R214";"Autres";"5"
"117 138";"A";"2021";"Métropole";"Accident Léger";"LYM92E20V267";"Moto légère";"N/A"
"117 138";"B";"2021";"Métropole";"Accident Léger";"MRE5012K2657";"VT";"16"
"117 139";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"N/A"
"117 139";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Cyclo";"N/A"
"117 141";"A";"2021";"Métropole";"Accident grave non mortel";"MCT5214CH283";"VT";"12"
"117 141";"B";"2021";"Métropole";"Accident grave non mortel";"LSY91C10E255";"Cyclo";"11"
"117 142";"A";"2021";"Métropole";"Accident mortel";"N/A";"VT";"N/A"
"117 142";"B";"2021";"Métropole";"Accident mortel";"N/A";"VT";"N/A"
"117 144";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0713886";"VT";"2"
"117 145";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP011W709";"VT";"7"
"117 146";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP4788853";"VT";"5"
"117 147";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 149";"A";"2021";"Métropole";"Accident Léger";"MRE5002K6723";"VT";"20"
"117 150";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Cyclo";"N/A"
"117 151";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"1"
"117 151";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto légère";"0"
"117 152";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"TC";"2"
"117 154";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP082U453";"VT";"0"
"117 155";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"2"
"117 156";"A";"2021";"Métropole";"Accident Léger";"L1ESYMCL000A095";"Cyclo";"10"
"117 156";"B";"2021";"Métropole";"Accident Léger";"M10RENVP0007216";"VT";"11"
"117 157";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 158";"B";"2021";"Métropole";"Accident grave non mortel";"M10FRDVP2218429";"VT";"4"
"117 159";"A";"2021";"Métropole";"Accident mortel";"N/A";"VT";"N/A"
"117 159";"B";"2021";"Métropole";"Accident mortel";"M10NSSVP026B082";"VT";"5"
"117 160";"A";"2021";"Métropole";"Accident Léger";"M10RENVP522R490";"VT";"4"
"117 162";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"N/A"
"117 163";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"N/A"
"117 163";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"117 164";"A";"2021";"Métropole";"Accident grave non mortel";"L3EKTMM1000J283";"Moto lourde";"0"
"117 165";"A";"2021";"Métropole";"Accident Léger";"M10SETVP010R606";"VT";"0"
"117 165";"B";"2021";"Métropole";"Accident Léger";"L5EPGGTM0005635";"Moto lourde";"6"
"117 167";"A";"2021";"Métropole";"Accident Léger";"L1EKYMCL0006706";"Cyclo";"0"
"117 167";"B";"2021";"Métropole";"Accident Léger";"MRE5012E8572";"VT";"17"
"117 169";"A";"2021";"DOM";"Accident Léger";"N1GFRDCT331V456";"VU";"1"
"117 171";"A";"2021";"DOM";"Accident Léger";"M10HMCVP0017555";"VT";"6"
"117 171";"B";"2021";"DOM";"Accident Léger";"L1EMBKCL000W051";"Cyclo";"7"
"117 172";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 172";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"N/A"
"117 173";"A";"2021";"Métropole";"Accident grave non mortel";"MCT5103CA932";"VT";"15"
"117 173";"B";"2021";"Métropole";"Accident grave non mortel";"L1EBETCL000M173";"Cyclo";"2"
"117 174";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"117 175";"A";"2021";"Métropole";"Accident grave non mortel";"L1EBETCL000H071";"Cyclo";"3"
"117 175";"B";"2021";"Métropole";"Accident grave non mortel";"M1GJEPVP002C475";"VT";"0"
"117 176";"A";"2021";"Métropole";"Accident Léger";"LGL92E20H121";"Moto légère";"13"
"117 176";"B";"2021";"Métropole";"Accident Léger";"M10VWGVP4583224";"VT";"8"
"117 177";"A";"2021";"Métropole";"Accident Léger";"MPE5304AS689";"VT";"20"
"117 177";"B";"2021";"Métropole";"Accident Léger";"N/A";"VU";"12"
"117 178";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP435B924";"VT";"5"
"117 179";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"2"
"117 179";"C";"2021";"Métropole";"Accident Léger";"N/A";"VT";"10"
"117 180";"C";"2021";"Métropole";"Accident Léger";"M10CTRVP0056666";"VT";"8"
"117 181";"A";"2021";"DOM";"Accident Léger";"M10NSSVP000J687";"VT";"10"
"117 181";"B";"2021";"DOM";"Accident Léger";"MPE5316MJ189";"VT";"14"
"117 181";"C";"2021";"DOM";"Accident Léger";"M10SKDVP0182038";"VT";"3"
"117 181";"D";"2021";"DOM";"Accident Léger";"M10CPFVP000S019";"VT";"5"
"117 181";"E";"2021";"DOM";"Accident Léger";"VF35BD9BD600584";"VT";"24"
"117 182";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 184";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"4"
"117 184";"B";"2021";"Métropole";"Accident grave non mortel";"VW654258AZLK";"VT";"4"
"117 185";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"7"
"117 189";"A";"2021";"Métropole";"Accident Léger";"MVW51K2CUJ86";"VT";"12"
"117 189";"B";"2021";"Métropole";"Accident Léger";"MPL53A2MJ804";"VT";"N/A"
"117 189";"C";"2021";"Métropole";"Accident Léger";"MRE1306AZ542";"VT";"22"
"117 190";"A";"2021";"Métropole";"Accident grave non mortel";"MCT5202SY896";"VT";"15"
"117 191";"B";"2021";"Métropole";"Accident mortel";"N/A";"VU";"10"
"117 192";"A";"2021";"Métropole";"Accident mortel";"M10RENVS543R380";"VU";"3"
"117 193";"A";"2021";"Métropole";"Accident Léger";"MRE5312EJ456";"VT";"17"
"117 193";"B";"2021";"Métropole";"Accident Léger";"L3EYAMM1000N997";"Moto lourde";"0"
"117 194";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 196";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"26"
"117 196";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"9"
"117 196";"C";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"19"
"117 197";"A";"2021";"Métropole";"Accident Léger";"MBM3941C2302";"VT";"14"
"117 198";"A";"2021";"Métropole";"Accident Léger";"M10BMWVP006D093";"VT";"8"
"117 198";"B";"2021";"Métropole";"Accident Léger";"LMP21C10H056";"Cyclo";"9"
"117 199";"A";"2021";"Métropole";"Accident mortel";"N/A";"VT";"6"
"117 201";"A";"2021";"Métropole";"Accident Léger";"MRE5306A6792";"VT";"19"
"117 202";"A";"2021";"Métropole";"Accident Léger";"M10AUDVP086R585";"VT";"19"
"117 202";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 203";"A";"2021";"Métropole";"Accident grave non mortel";"L3ESUZML000L718";"Moto légère";"5"
"117 204";"A";"2021";"Métropole";"Accident Léger";"M10FRDVP429B161";"VT";"0"
"117 205";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0015085";"VT";"9"
"117 206";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"4"
"117 206";"B";"2021";"Métropole";"Accident grave non mortel";"MSS6413B8223";"VT";"16"
"117 207";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP029A161";"VT";"5"
"117 207";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"0"
"117 208";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 208";"B";"2021";"Métropole";"Accident Léger";"N/A";"VU";"1"
"117 210";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP597J575";"VT";"3"
"117 212";"A";"2021";"Métropole";"Accident Léger";"MVW53J2K7737";"VT";"17"
"117 212";"B";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"12"
"117 213";"A";"2021";"Métropole";"Accident Léger";"M1OPELVP6257407";"VT";"N/A"
"117 215";"A";"2021";"Métropole";"Accident Léger";"L1EYAMCL000A088";"Cyclo";"10"
"117 216";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"N/A"
"117 216";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 217";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"18"
"117 218";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP001R173";"VT";"11"
"117 220";"A";"2021";"Métropole";"Accident Léger";"MCT5001RV977";"VT";"14"
"117 221";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"N/A"
"117 222";"A";"2021";"Métropole";"Accident grave non mortel";"M10FATVP072H139";"VT";"5"
"117 223";"A";"2021";"Métropole";"Accident mortel";"M10SKDVP0319165";"VT";"0"
"117 223";"B";"2021";"Métropole";"Accident mortel";"SALRA2AV4JA0710";"VT";"N/A"
"117 224";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP001D506";"VT";"10"
"117 225";"A";"2021";"Métropole";"Accident Léger";"M10VWGVP000C583";"VT";"10"
"117 226";"A";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"N/A"
"117 226";"B";"2021";"Métropole";"Accident Léger";"MJT93A2TF477";"VT";"11"
"117 227";"A";"2021";"Métropole";"Accident Léger";"M10FRDVP223V317";"VT";"4"
"117 227";"B";"2021";"Métropole";"Accident Léger";"M10PELVP4459431";"VT";"4"
"117 227";"C";"2021";"Métropole";"Accident Léger";"M10PGTVP016E007";"VT";"7"
"117 228";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"28"
"117 229";"A";"2021";"Métropole";"Accident mortel";"N/A";"VT";"7"
"117 229";"B";"2021";"Métropole";"Accident mortel";"M10FATVP165P793";"VT";"2"
"117 230";"A";"2021";"Métropole";"Accident Léger";"MJT5562EV674";"VT";"15"
"117 230";"B";"2021";"Métropole";"Accident Léger";"MPE5002KB793";"VT";"17"
"117 231";"A";"2021";"Métropole";"Accident grave non mortel";"MFD50E2C3146";"VT";"13"
"117 231";"B";"2021";"Métropole";"Accident grave non mortel";"L1EBETCL000H071";"Cyclo";"6"
"117 232";"A";"2021";"Métropole";"Accident grave non mortel";"MPE5102KK695";"VT";"20"
"117 234";"A";"2021";"Métropole";"Accident grave non mortel";"JYA4VR000000165";"Moto lourde";"24"
"117 235";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"3"
"117 236";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP048P288";"VT";"4"
"117 237";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 238";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"15"
"117 239";"A";"2021";"Métropole";"Accident grave non mortel";"MCT1001BK509";"VT";"10"
"117 239";"B";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP003Z235";"VT";"9"
"117 242";"A";"2021";"Métropole";"Accident Léger";"L1EPGGCL0009351";"Cyclo";"3"
"117 242";"B";"2021";"Métropole";"Accident Léger";"LGG92E20J418";"Moto légère";"14"
"117 243";"A";"2021";"Métropole";"Accident Léger";"SJNFEAJ11U21283";"VT";"3"
"117 245";"A";"2021";"Métropole";"Accident grave non mortel";"MJS1202G8432";"VT";"16"
"117 246";"A";"2021";"Métropole";"Accident Léger";"L3EHNDM1000U859";"Moto lourde";"3"
"117 246";"B";"2021";"Métropole";"Accident Léger";"LIEPGTCL0127324";"Cyclo";"4"
"117 247";"A";"2021";"Métropole";"Accident Léger";"LGG91C10G651";"Cyclo";"6"
"117 247";"B";"2021";"Métropole";"Accident Léger";"MPE5214TN746";"VT";"12"
"117 248";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"1"
"117 248";"B";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"4"
"117 249";"A";"2021";"Métropole";"Accident Léger";"M10HMCVP002S600";"VT";"2"
"117 249";"B";"2021";"Métropole";"Accident Léger";"N10CTRCT0014205";"VU";"8"
"117 250";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"12"
"117 251";"A";"2021";"Métropole";"Accident Léger";"MRE5112KC136";"VT";"3"
"117 251";"B";"2021";"Métropole";"Accident Léger";"MPE1102KG642";"VT";"2"
"117 252";"A";"2021";"Métropole";"Accident grave non mortel";"L3EDUCM1000R236";"Moto lourde";"3"
"117 252";"B";"2021";"Métropole";"Accident grave non mortel";"M10BMWVP036G454";"VT";"4"
"117 253";"A";"2021";"Métropole";"Accident Léger";"MMB51T4PT648";"VT";"13"
"117 253";"B";"2021";"Métropole";"Accident Léger";"M10RENVP000J033";"VT";"10"
"117 253";"C";"2021";"Métropole";"Accident Léger";"N/A";"VT";"17"
"117 253";"D";"2021";"Métropole";"Accident Léger";"MSK5112EW542";"VT";"17"
"117 254";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP0004207";"VT";"10"
"117 255";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 256";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"117 258";"A";"2021";"Métropole";"Accident Léger";"M10SUZVP000E898";"VT";"5"
"117 259";"A";"2021";"Autres OM";"Accident grave non mortel";"N/A";"VT";"4"
"117 259";"B";"2021";"Autres OM";"Accident grave non mortel";"N/A";"Moto légère";"N/A"
"117 261";"A";"2021";"Métropole";"Accident Léger";"N10MCWCTES8L456";"VU";"1"
"117 261";"B";"2021";"Métropole";"Accident Léger";"MJN1021DQ309";"VT";"12"
"117 262";"A";"2021";"Métropole";"Accident mortel";"M10SETVP000P517";"VT";"10"
"117 263";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP007C959";"VT";"7"
"117 263";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP071P362";"VT";"3"
